Название,Название Кратко,ИНН,адрес,lat,lon,Код оквэд,Основной вид деятельности,Ссылка
"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ПО РАЗВИТИЮ ТЕХНОЛОГИЙ БУДУЩЕГО""",АНО ЦЕНТР ПО РАЗВИТИЮ ТЕХНОЛОГИЙ БУДУЩЕГО,1157300000219,"432071, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, пр-кт Нариманова, д. 1, стр. 3, офис 203", 54.333734, 48.384129,72.19,Научные исследования и разработки в области естественных и технических наук прочие,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ano-tsentr-po-razvitiyu-tekhnologi-budushchego-inn-7325134994-ogrn-1157300000219-6906d9a296bd226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ГОРОДА УЛЬЯНОВСКА ""ОСТРОВСКИЙ""",ТОС ОСТРОВСКИЙ,1217300014073,"432071, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Островского, д. 11, кв. 23", 54.329346, 48.392512,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-ostrovski-inn-7325175743-ogrn-1217300014073-d377f86d23b10a5ce053259aa8c0294b
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ГОРОДА УЛЬЯНОВСКА ""ЗАСВИЯЖЕЦ""",ТОС ЗАСВИЯЖЕЦ,1117300002214,"432073, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, пр-кт Хо Ши Мина, д. 13, кв. 52", 54.268371, 48.298450,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-zasviyazhets-inn-7327998679-ogrn-1117300002214-6906d9a2ffb7226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ГОРОДА УЛЬЯНОВСКА ""МОСТОВАЯ СЛОБОДА""",ТОС МОСТОВАЯ СЛОБОДА,1137300000969,"432053, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, пер Яблоневый, д. 9, помещ. 7", 54.337699, 48.336946,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/tos-mostovaya-sloboda-inn-7325996740-ogrn-1137300000969-6906d9a30b92226ae0531b9aa8c04bb6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОШКОЛА ""МАСТЕР КЛАСС""",ООО АВТОШКОЛА МАСТЕР КЛАСС,7306039858,"433030, Ульяновская обл., Инзенский район, г. Инза, ул. Садовая, д. 49", 53.861141, 46.381394,85.42.1,Деятельность школ подготовки водителей автотранспортных средств,https://spark-interfax.ru/ulyanovskaya-oblast-inzenski-raion/ooo-avtoshkola-master-klass-inn-7306039858-ogrn-1087306000198-5c8c4718ced14dde8bc738e3968ecd7c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОМАШСТРОЙ""",ООО ЭНЕРГОМАШСТРОЙ,7329015814,"433513, Ульяновская обл., г. Димитровград, ул. Московская, д. 60А", 54.210625, 49.599409,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-energomashstroi-inn-7329015814-ogrn-1147329002842-1912889f609e48b9b7c70d2b3c42ac35
"УЛЬЯНОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ЗИМНЕГО ПЛАВАНИЯ УЛЬЯНОВСКОЙ ОБЛАСТИ""",ФЕДЕРАЦИЯ ЗИМНЕГО ПЛАВАНИЯ УЛЬЯНОВСКОЙ ОБЛАСТИ,1237300001168,"432000, Ульяновская обл, г.о. город Ульяновск, г Ульяновск, ул Александра Матросова, д. 4", 54.309017, 48.394427,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/oo-federatsiya-zimnego-plavaniya-ulyanovskoi-oblasti-inn-7300014871-ogrn-1237300001168-f35f311183310470e053249aa8c0dd23
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""КОШЕЛЕВ - ПРОЕКТ САМАРА""",АО СЗ КОШЕЛЕВ - ПРОЕКТ САМАРА,6312134360,"248039, Калужская обл, г.о. город Калуга, г Калуга, ул Братьев Луканиных, д. 23, помещ. 1", 54.502168, 36.175333,41.20,Строительство жилых и нежилых зданий,https://spark-interfax.ru/kaluzhskaya-oblast-kaluga/ao-sz-koshelev-proekt-samara-inn-6312134360-ogrn-1136312010999-1f4c92c7ea97486ea1945f82caf6a8f9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОПТИМА""",ООО ОПТИМА,7328096602,"432072, Ульяновская обл., г. Ульяновск, бульвар Новосондецкий, д. 15 кв. 641", 54.380015, 48.579496,16.29.1,Производство прочих деревянных изделий,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-optima-inn-7328096602-ogrn-1187325000125-62b4f1b88a1b1b6de0531b9aa8c09b40
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРОВЛЯ И ФАСАД""",ООО КРОВЛЯ И ФАСАД,7329000173,"433512, Ульяновская обл, г.о. город Димитровград, г Димитровград, пр-кт Ленина, д. 24А, кв. 93", 54.231756, 49.556937,47.52,"Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах",https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-krovlya-i-fasad-inn-7329000173-ogrn-1107329000151-3e97a70d760442538084de3f828ac48c
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРЫЙ СТИЛЬ-МЕБЕЛЬ""",ООО ДОБРЫЙ СТИЛЬ-МЕБЕЛЬ,7328074158,"433740, Ульяновская обл., Барышский район, пос. Поливаново, ул. Зеленая, д. 1А", 53.608322, 47.368084,31.09,Производство прочей мебели,https://spark-interfax.ru/ulyanovskaya-oblast-baryshski-raion/ooo-dobry-stil-mebel-inn-7328074158-ogrn-1137328004318-76c1534fdbb84f03a9c289ba35437755
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИКА МОТОР""",ОООМИКА МОТОР,7302016874,"433502, Ульяновская обл., г. Димитровград, проспект Автостроителей, д. 87", 54.212106, 49.577476,29.31,Производство электрического и электронного оборудования для автотранспортных средств,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-mika-motor-inn-7302016874-ogrn-1027300540190-a86636f159cc44f88e9eecbf4756910d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""А-ГРУПП""",ООО А-ГРУПП,7328093979,"432072, Ульяновская обл, м.р-н Чердаклинский, с.п. Мирновское, тер. Промышленная, ул Мясная, зд. 2, стр. 1, офис 4", 54.360061, 48.848998,10.13,Производство продукции из мяса убойных животных и мяса птицы,https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ooo-a-grupp-inn-7328093979-ogrn-1177325010246-5b59cb32b6b546c8bd7fb44d4131ab9e
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАША МЕБЕЛЬ""",ООО НАША МЕБЕЛЬ,7328500705,"432072, Ульяновская обл., г. Ульяновск, проспект Генерала Маргелова, д. 17", 54.358693, 48.578098,31.09,Производство прочей мебели,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/ooo-nasha-mebel-inn-7328500705-ogrn-1047301534323-9b4415e17f53437596b5171f78fe2c7e
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ИСКРА"" СЕЛА ШИКОВКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ШАХОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ПАВЛОВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ИСКРА,1207300003745,"433992, Ульяновская обл., Павловский район, с. Шиковка, ул. Молодежная, д. 16", 52.603059, 47.406581,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-pavlovski-raion/oo-iskra-inn-7313013917-ogrn-1207300003745-a0dce69a3f30278ee053189aa8c03ee0
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ТИМИРЯЗЕВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" УЛЬЯНОВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ ""СОЛОВУШКИ""",ТОС СОЛОВУШКИ,1197325016470,"433313, Ульяновская обл., Ульяновский район, с. Шумовка, ул. Золотовка, д. 3", 54.519338, 48.219204,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/oo-solovushki-inn-7321008910-ogrn-1197325016470-954fc3ec312f0f79e0531b9aa8c03af4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЫРЫ ГЛЕБОВОЙ""",ООО СЫРЫ ГЛЕБОВОЙ,7321011550,"433394, Ульяновская обл., Сенгилеевский район, с. Смородино, ул. Озерная, д. 3", 53.979833, 48.402599,10.51.3,Производство сыра и сырных продуктов,https://spark-interfax.ru/ulyanovskaya-oblast-sengileevski-raion/ooo-syry-glebovoi-inn-7321011550-ogrn-1207300009322-abdd3863295663e5e053189aa8c0254e
"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УЛЬЯНОВСККУРОРТ""",АО УЛЬЯНОВСККУРОРТ,7325007322,"433341, Ульяновская обл., Ульяновский район, с. Ундоры, ул. Санаторий Им В.И.Ленина, д. 1", 54.606441, 48.389443,86.90.4,Деятельность санаторно-курортных организаций,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/pao-ulyanovskkurort-inn-7325007322-ogrn-1027301171094-49fc54a1680e4500b7f9c4f3ec1d318d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОВОЛЖСКИЕ ТОРМОЗНЫЕ СИСТЕМЫ""",ООО ПТС,7329033443,"433502, Ульяновская обл., г. Димитровград, ул. Промышленная, д. 4 офис 1", 54.209219, 49.566443,29.32,Производство прочих комплектующих и принадлежностей для автотранспортных средств,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-pts-inn-7329033443-ogrn-1207300005296-a429cbef298966d9e053189aa8c06f13
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАТРИОТ""",ООО ПАТРИОТ,7329011464,"433555, Ульяновская обл., Мелекесский район, рабочий пос. Новая Майна, ул. Промышленная, зд. 1", 54.148375, 49.763362,25.62,Обработка металлических изделий механическая,https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ooo-patriot-inn-7329011464-ogrn-1137329002470-1948c9b8ad444505a0604948eb4c5ced
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОГО ОБЩЕСТВЕННОГО САМОУПРАВЛЕНИЕ ""ПАВЛОВСКАЯ СЛОБОДА"" СЕЛО БЕКЕТОВКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""БЕКЕТОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВЕШКАЙМСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ПАВЛОВСКАЯ СЛОБОДА,1197325018131,"433103, Ульяновская обл., Вешкаймский район, с. Бекетовка, ул. Цветочная, д. 2", 54.085740, 46.867717,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-veshkaimski-raion/oo-pavlovskaya-sloboda-inn-7309008431-ogrn-1197325018131-980fd85ebff3462de0531b9aa8c01d2d
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАВОД МАФ""",ООО МАФ,7328029959,"433400, Ульяновская обл, м.р-н Чердаклинский, г.п. Чердаклинское, рп Чердаклы, ул Станционная, зд. 2Б, помещ. 2", 54.342240, 48.859437,46.69.3,Торговля оптовая подъемно-транспортными машинами и оборудованием,https://spark-interfax.ru/ulyanovskaya-oblast-cherdaklinski-raion/ooo-maf-inn-7328029959-ogrn-1027301566115-c133050895ed4023b1a3c451d82d1a7a
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛИМОВ""",ООО АЛИМОВ,7321310134,"433376, Ульяновская обл., Тереньгульский район, с. Подкуровка, ул. Парковая, д. 2", 53.944242, 48.247515,47.2,"Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах",https://spark-interfax.ru/ulyanovskaya-oblast-terengulski-raion/ooo-alimov-inn-7321310134-ogrn-1057321013584-e2c4fb6229bf4bebb0dc870c4353a1c1
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ИМПУЛЬС"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""МАЙНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" МАЙНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ИМПУЛЬС,1187325020717,"433130, Ульяновская обл., Майнский район, рабочий пос. Майна, ул. Советская, д. 2Б", 54.113623, 47.626441,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/tos-impuls-inn-7309007685-ogrn-1187325020717-7c028f34447b33bbe0531b9aa8c0f0b3
МЕСТНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ПРАВОСЛАВНЫЙ ПРИХОД ХРАМА В ЧЕСТЬ РОЖДЕСТВА ХРИСТОВА С. ЛЕБЯЖЬЕ МЕЛЕКЕССКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ МЕЛЕКЕССКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ),ПРИХОД ХРАМА В ЧЕСТЬ РОЖДЕСТВА ХРИСТОВА С. ЛЕБЯЖЬЕ МЕЛЕКЕССКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ МЕЛЕКЕССКОЙ ЕПАРХИИ РПЦ,1027300006348,"433500, Ульяновская обл., Мелекесский район, с. Лебяжье", 54.119434, 49.599537,94.91,Деятельность религиозных организаций,https://spark-interfax.ru/ulyanovskaya-oblast-melekesski-raion/ro-prikhod-khrama-v-chest-rozhdestva-khristova-s-lebyazhe-melekesskogo-raiona-ulyanovskoi-oblasti-melekesskoi-eparkhii-rpts-in-6906d9a2cd2a226ae0531b9aa8c04bb6
"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УЛЬЯНОВСКИЙ ТЕХНИКУМ ПИТАНИЯ И ТОРГОВЛИ""","ОГБПОУ УТПИТ,ОГБПОУ УЛЬЯНОВСКИЙ ТЕХНИКУМ ПИТАНИЯ И ТОРГОВЛИ",1027301165583,"432000, Ульяновская обл., г. Ульяновск, ул. Кузнецова, зд. 18", 54.311789, 48.401031,85.21,Образование профессиональное среднее,https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovsk/gbu-ulyanovski-tekhnikum-pitaniya-i-torgovli-inn-7325000398-ogrn-1027301165583-6906d9a2cf17226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОГО ОБЩЕСТВЕННОГО САМОУПРАВЛЕНИЯ ""ДУСЛЫК"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОПОГОРЕЛОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ КАРСУНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ДУСЛЫК,1187325020123,"433228, Ульяновская обл., Карсунский район, с. Нагаево, ул. Центральная, д. 129", 54.179309, 46.725357,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-karsunski-raion/oo-duslyk-inn-7309007660-ogrn-1187325020123-7b75b88e695c763ce0531b9aa8c0ba61
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""МЫ ВМЕСТЕ"" СЕЛА СОСНОВКА, СЕЛА ГОРОДЕЦКОЕ, ДЕРЕВНИ АНКУДИНОВКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ИГНАТОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" МАЙНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС МЫ ВМЕСТЕ,1187325001852,"433151, Ульяновская обл., Майнский район, с. Сосновка, ул. Новая Линия, д. 15", 53.992732, 47.650031,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-mainski-raion/tos-my-vmeste-inn-7309007212-ogrn-1187325001852-6906d9a32875226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ДВИЖЕНИЕ"" СЕЛА ЗАБАЛУЙКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ОСЬКИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ИНЗЕНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ДВИЖЕНИЕ,1177325000676,"433001, Ульяновская обл., Инзенский район, с. Забалуйка, ул. Совхозная, д. 38", 53.877352, 46.250246,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-inzenski-raion/tos-dvizhenie-inn-7309006522-ogrn-1177325000676-6906d9a31f28226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ЗАРНИЦА"" ПОСЕЛКА ГРЕМУЧИЙ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ШАХОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ПАВЛОВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ЗАРНИЦА,1207300003481,"433992, Ульяновская обл., Павловский район, пос. Гремучий, ул. Луговая, д. 29", 52.623903, 47.364811,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-pavlovski-raion/tos-zarnitsa-inn-7313013890-ogrn-1207300003481-a0dce69a3536278ee053189aa8c03ee0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КУЗОВАТОВСКИЙ ЛЕСХОЗ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КУЗОВАТОВСКИЙ РАЙОН"" УЛЬЯНОВСКОЙ ОБЛАСТИ",ООО КУЗОВАТОВСКИЙ ЛЕСХОЗ,7300038537,"433760, Ульяновская обл, м.р-н Кузоватовский, г.п. Кузоватовское, рп Кузоватово, ул Березовая, зд. 1", 53.541405, 47.666395,02.10,Лесоводство и прочая лесохозяйственная деятельность,https://spark-interfax.ru/ulyanovskaya-oblast-kuzovatovski-raion/ooo-kuzovatovski-leskhoz-inn-7300038537-ogrn-1247300010594-6906d9a292bf226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ЗЕЛЁНЫЙ"" Р.П. ПАВЛОВКА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПАВЛОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПАВЛОВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ЗЕЛЁНЫЙ,1197325018395,"433970, Ульяновская обл., Павловский район, рабочий пос. Павловка, ул. Зеленая, д. 17 офис КВАРТИР 2", 52.692909, 47.147314,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-pavlovski-raion/tos-zeleny-inn-7313013709-ogrn-1197325018395-980fd85ec8d5462de0531b9aa8c01d2d
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""МЕЧТА"" С.ШАЛКИНО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПАВЛОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПАВЛОВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС МЕЧТА,1207300005220,"433973, Ульяновская обл., Павловский район, с. Шалкино, ул. Торновка, д. 26", 52.625364, 47.058904,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-pavlovski-raion/tos-mechta-inn-7313013988-ogrn-1207300005220-a429cbef235e66d9e053189aa8c06f13
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГРАД-Д""",ООО АВТОГРАД-Д,7329020412,"433000, Ульяновская обл., г. Димитровград, ул. Промышленная, зд. 4/1 офис 1", 54.209219, 49.566443,29.32,Производство прочих комплектующих и принадлежностей для автотранспортных средств,https://spark-interfax.ru/ulyanovskaya-oblast-dimitrovgrad/ooo-avtograd-d-inn-7329020412-ogrn-1157329003512-77ff1cc4bc17444ab9aecc0c4b5042a0
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""НАДЕЖДА"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЧЕРЕМУШКИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ИНЗЕНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС НАДЕЖДА,1187325001192,"433042, Ульяновская обл., Инзенский район, с. Аристовка, ул. Молодежная, домовладение 14", 53.627445, 46.554824,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-inzenski-raion/oo-nadezhda-inn-7309007195-ogrn-1187325001192-6906d9a32839226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ВОДОРАЦКОЕ"" СЕЛА ВОДОРАЦК МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПОЛИВАНОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" БАРЫШСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ВОДОРАЦКОЕ,1177325019728,"433744, Ульяновская обл., Барышский район, с. Водорацк, ул. Солнечная, д. 2А", 53.636918, 47.300467,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-baryshski-raion/tos-vodoratskoe-inn-7309006956-ogrn-1177325019728-6906d9a32662226ae0531b9aa8c04bb6
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ ""ВЕЧНЫЙ ЗОВ"" ПОСЕЛКА НЕКЛЮДОВСКИЙ И СЕЛА НЕКЛЮДОВО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГЛОТОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ИНЗЕНСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ",ТОС ВЕЧНЫЙ ЗОВ,1227300001301,"433041, Ульяновская обл, м.р-н Инзенский, г.п. Глотовское, п Неклюдовский, ул Неклюдовская, двлд. 16", 53.891470, 46.688832,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-inzenski-raion/oo-vechny-zov-inn-7309009322-ogrn-1227300001301-d751acbcac041b79e053259aa8c041b4
"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ТЕРРИТОРИАЛЬНОЕ ОБЩЕСТВЕННОЕ САМОУПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЗЕЛЕНОРОЩИНСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" УЛЬЯНОВСКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ ""КРАСНОАРМЕЙСКИЙ""",ТОС КРАСНОАРМЕЙСКИЙ,1217300000026,"433346, Ульяновская обл, м.р-н Ульяновский, с.п. Зеленорощинское, п Красноармейский, ул Центральная, д. 5", 54.225145, 48.094677,94.99,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций",https://spark-interfax.ru/ulyanovskaya-oblast-ulyanovski-raion/tos-krasnoarmeiski-inn-7321013519-ogrn-1217300000026-b910cdbb42c468d5e053219aa8c023d5
